normalized_id,hardware,device_id,hardware_session_id,session_id,source_system,payload_format,state_client,city,execution_place,seed_type,weight_kg,event_time,ingestion_time,event_date,event_hour,delay_ms,is_late,is_buffered,latitude,longitude,latitude_ref,longitude_ref,gps_valid,gps_status,speed_kmh,rssi_dbm,signal_quality,network_condition,machine_on,machine_operating,machine_status,scenario_state,parse_ok,parse_error,data_quality_ok,data_quality_flags,raw_record_id,raw_payload,observacoes,modem_status,gnss_age,err_code,_source_file,_source_line
59e88416-778b-4731-bbb9-2fe793c851ee,ZEFIRO,ZF4G-0003,ZEFIRO-0003,ZEFIRO-0003,HiveMQ,ascii,Santa Catarina,ABELARDO LUZ,Fazenda Faxinal,Milho,2048.0,2026-03-14 10:27:10,2026-03-14 10:27:18,2026-03-14,10,8773.0,1,0,-26.525048,-52.341691,-26.525,-52.341667,1,valid,,-90.0,moderate,moderate,1,0,idle,powered_idle,1,,1,,ZEFIRO-0003-0041,"DEV=ZF4G-0003|TS=2026-03-14 10:27:10|LAT=-26.525048|LON=-52.341691|GNSSAGE=2026/03/14 10:23:57|NET=LTE CAT-M1|RSSI=-90|MODEM=ONLINE|MODBUS_REQ=01040000003CF01B,010403FA000111BF|MODBUS_RESP=01040400020002ABCD,0104020000ABCD|PWR=1|RUN=0|BUF=0|ERR=",,ONLINE,2026/03/14 10:23:57,,data\raw_samples\raw\zefiro\year=2026\month=03\day=14\hour=10\part-00001.jsonl,5
b4521f44-ae6e-4bc6-b758-279cc769f022,ZEFIRO,ZF4G-0003,ZEFIRO-0003,ZEFIRO-0003,HiveMQ,ascii,Santa Catarina,ABELARDO LUZ,Fazenda Faxinal,Milho,2048.0,2026-03-14 10:31:22,2026-03-14 10:31:26,2026-03-14,10,4212.0,0,0,-26.524894,-52.341747,-26.525,-52.341667,1,valid,,-97.0,poor,poor,1,0,idle,metal_shed_idle,1,,1,,ZEFIRO-0003-0042,"DEV=ZF4G-0003|TS=2026-03-14 10:31:22|LAT=-26.524894|LON=-52.341747|GNSSAGE=2026/03/14 10:29:36|NET=LTE CAT-M1|RSSI=-97|MODEM=ONLINE|MODBUS_REQ=01040000003CF01B,010403FA000111BF|MODBUS_RESP=01040400030002ABCD,0104020000ABCD|PWR=1|RUN=0|BUF=0|ERR=",cobertura_poor;barracao_metalico,ONLINE,2026/03/14 10:29:36,,data\raw_samples\raw\zefiro\year=2026\month=03\day=14\hour=10\part-00001.jsonl,6
b1f0b244-4137-4627-a18a-81c3d08c8fbd,ZEFIRO,ZF4G-0003,ZEFIRO-0003,ZEFIRO-0003,HiveMQ,ascii,Santa Catarina,ABELARDO LUZ,Fazenda Faxinal,Milho,2048.0,2026-03-14 10:37:28,2026-03-14 10:37:30,2026-03-14,10,2217.0,0,0,-26.524995,-52.341668,-26.525,-52.341667,1,valid,,-112.0,critical,poor,1,0,idle,powered_idle,1,,1,,ZEFIRO-0003-0043,"DEV=ZF4G-0003|TS=2026-03-14 10:37:28|LAT=-26.524995|LON=-52.341668|GNSSAGE=2026/03/14 10:34:57|NET=LTE CAT-M1|RSSI=-112|MODEM=ONLINE|MODBUS_REQ=01040000003CF01B,010403FA000111BF|MODBUS_RESP=01040400090002ABCD,0104020000ABCD|PWR=1|RUN=0|BUF=0|ERR=",cobertura_poor,ONLINE,2026/03/14 10:34:57,,data\raw_samples\raw\zefiro\year=2026\month=03\day=14\hour=10\part-00001.jsonl,7
864e09be-c4ec-4b82-b505-6057d13bb886,ZEFIRO,ZF4G-0003,ZEFIRO-0003,ZEFIRO-0003,HiveMQ,ascii,Santa Catarina,ABELARDO LUZ,Fazenda Faxinal,Milho,2048.0,2026-03-14 10:39:46,2026-03-14 10:39:51,2026-03-14,10,5957.0,1,0,-26.525003,-52.341628,-26.525,-52.341667,1,valid,,-85.0,moderate,good,1,0,idle,powered_idle,1,,1,,ZEFIRO-0003-0044,"DEV=ZF4G-0003|TS=2026-03-14 10:39:46|LAT=-26.525003|LON=-52.341628|GNSSAGE=2026/03/14 10:36:27|NET=LTE CAT-M1|RSSI=-85|MODEM=ONLINE|MODBUS_REQ=01040000003CF01B,010403FA000111BF|MODBUS_RESP=01040400020002ABCD,0104020000ABCD|PWR=1|RUN=0|BUF=0|ERR=",,ONLINE,2026/03/14 10:36:27,,data\raw_samples\raw\zefiro\year=2026\month=03\day=14\hour=10\part-00001.jsonl,8
5cd9e6c4-4222-4b33-b26f-b1b3c4514b7b,ZEFIRO,ZF4G-0003,ZEFIRO-0003,ZEFIRO-0003,HiveMQ,ascii,Santa Catarina,ABELARDO LUZ,Fazenda Faxinal,Milho,2048.0,2026-03-14 10:43:51,2026-03-14 10:43:55,2026-03-14,10,4316.0,0,0,-26.525244,-52.341529,-26.525,-52.341667,1,valid,,-90.0,moderate,good,1,1,operating,operating_partial_obstruction,1,,0,empty_modbus_response,ZEFIRO-0003-0045,"DEV=ZF4G-0003|TS=2026-03-14 10:43:51|LAT=-26.525244|LON=-52.341529|GNSSAGE=2026/03/14 10:39:13|NET=LTE CAT-M1|RSSI=-90|MODEM=ONLINE|MODBUS_REQ=01040000003CF01B,010403FA000111BF|MODBUS_RESP=,0104020001ABCD|PWR=1|RUN=1|BUF=0|ERR=MB_EMPTY_RESP",obstrucao_parcial,ONLINE,2026/03/14 10:39:13,MB_EMPTY_RESP,data\raw_samples\raw\zefiro\year=2026\month=03\day=14\hour=10\part-00001.jsonl,9
1cce1d33-65a2-4955-8049-197e8131b945,ZEFIRO,ZF4G-0003,ZEFIRO-0003,ZEFIRO-0003,HiveMQ,ascii,Santa Catarina,ABELARDO LUZ,Fazenda Faxinal,Milho,2048.0,2026-03-14 10:47:02,2026-03-14 10:47:04,2026-03-14,10,2146.0,0,0,,,-26.525,-52.341667,0,lost,,-96.0,poor,poor,1,1,operating,operating_poor_coverage,1,,0,gps_lost,ZEFIRO-0003-0046,"DEV=ZF4G-0003|TS=2026-03-14 10:47:02|LAT=|LON=|GNSSAGE=2026/03/14 10:40:17|NET=LTE CAT-M1|RSSI=-96|MODEM=ONLINE|MODBUS_REQ=01040000003CF01B,010403FA000111BF|MODBUS_RESP=01040400000002ABCD,0104020001ABCD|PWR=1|RUN=1|BUF=0|ERR=GNSS_LOST",gps_invalido_ou_perdido;cobertura_poor,ONLINE,2026/03/14 10:40:17,GNSS_LOST,data\raw_samples\raw\zefiro\year=2026\month=03\day=14\hour=10\part-00001.jsonl,10
202c8730-4193-400d-89b8-2d13692640cd,ZEFIRO,ZF4G-0003,ZEFIRO-0003,ZEFIRO-0003,HiveMQ,ascii,Santa Catarina,ABELARDO LUZ,Fazenda Faxinal,Milho,2048.0,2026-03-14 10:50:31,2026-03-14 10:50:33,2026-03-14,10,2141.0,0,0,-26.524952,-52.34162,-26.525,-52.341667,1,valid,,-104.0,critical,poor,1,0,idle,powered_idle,1,,1,,ZEFIRO-0003-0047,"DEV=ZF4G-0003|TS=2026-03-14 10:50:31|LAT=-26.524952|LON=-52.341620|GNSSAGE=2026/03/14 10:46:48|NET=LTE CAT-M1|RSSI=-104|MODEM=ONLINE|MODBUS_REQ=01040000003CF01B,010403FA000111BF|MODBUS_RESP=01040400030002ABCD,0104020000ABCD|PWR=1|RUN=0|BUF=0|ERR=",cobertura_poor,ONLINE,2026/03/14 10:46:48,,data\raw_samples\raw\zefiro\year=2026\month=03\day=14\hour=10\part-00001.jsonl,11
349519ae-51a5-47b1-aefb-fb1d9976725b,ZEFIRO,ZF4G-0003,ZEFIRO-0003,ZEFIRO-0003,HiveMQ,ascii,Santa Catarina,ABELARDO LUZ,Fazenda Faxinal,Milho,2048.0,2026-03-14 10:54:32,2026-03-14 10:57:21,2026-03-14,10,169931.0,1,0,-26.52501,-52.341684,-26.525,-52.341667,1,valid,,-107.0,critical,poor,1,0,idle,powered_idle,1,,0,empty_modbus_response,ZEFIRO-0003-0048,"DEV=ZF4G-0003|TS=2026-03-14 10:54:32|LAT=-26.525010|LON=-52.341684|GNSSAGE=2026/03/14 10:50:04|NET=LTE CAT-M1|RSSI=-107|MODEM=ONLINE|MODBUS_REQ=01040000003CF01B,010403FA000111BF|MODBUS_RESP=,0104020000ABCD|PWR=1|RUN=0|BUF=0|ERR=MB_EMPTY_RESP",atrasado;cobertura_poor,ONLINE,2026/03/14 10:50:04,MB_EMPTY_RESP,data\raw_samples\raw\zefiro\year=2026\month=03\day=14\hour=10\part-00001.jsonl,12
b83d5257-b68a-41a8-a028-d2dca1180cb3,ZEFIRO,ZF4G-0003,ZEFIRO-0003,ZEFIRO-0003,HiveMQ,ascii,Santa Catarina,ABELARDO LUZ,Fazenda Faxinal,Milho,2048.0,2026-03-14 10:59:33,2026-03-14 11:07:48,2026-03-14,10,6864.0,1,0,-26.525021,-52.341663,-26.525,-52.341667,1,valid,,-85.0,moderate,moderate,1,0,idle,powered_idle,1,,1,,ZEFIRO-0003-0049,"DEV=ZF4G-0003|TS=2026-03-14 10:59:33|LAT=-26.525021|LON=-52.341663|GNSSAGE=2026/03/14 10:55:24|NET=LTE CAT-M1|RSSI=-85|MODEM=ONLINE|MODBUS_REQ=01040000003CF01B,010403FA000111BF|MODBUS_RESP=01040400090002ABCD,0104020000ABCD|PWR=1|RUN=0|BUF=0|ERR=",,ONLINE,2026/03/14 10:55:24,,data\raw_samples\raw\zefiro\year=2026\month=03\day=14\hour=10\part-00001.jsonl,13
d2d99994-fe72-40ab-946b-99a4b8b83231,ZEFIRO,ZF4G-0003,ZEFIRO-0003,ZEFIRO-0003,HiveMQ,ascii,Santa Catarina,ABELARDO LUZ,Fazenda Faxinal,Milho,2048.0,2026-03-14 11:05:37,2026-03-14 10:59:39,2026-03-14,11,131478.0,1,0,,,-26.525,-52.341667,0,invalid,,-83.0,moderate,good,1,0,idle,metal_shed_idle,1,,0,empty_modbus_response,ZEFIRO-0003-0050,"DEV=ZF4G-0003|TS=2026-03-14 11:05:37|LAT=|LON=|GNSSAGE=2026/03/14 11:01:01|NET=LTE CAT-M1|RSSI=-83|MODEM=ONLINE|MODBUS_REQ=01040000003CF01B,010403FA000111BF|MODBUS_RESP=01040400050002ABCD,|PWR=1|RUN=0|BUF=0|ERR=MB_EMPTY_RESP",atrasado;gps_invalido_ou_perdido;barracao_metalico,ONLINE,2026/03/14 11:01:01,MB_EMPTY_RESP,data\raw_samples\raw\zefiro\year=2026\month=03\day=14\hour=11\part-00001.jsonl,1
3dc35606-2887-4deb-aed1-87bb1527f842,ZEFIRO,ZF4G-0003,ZEFIRO-0003,ZEFIRO-0003,HiveMQ,ascii,Santa Catarina,ABELARDO LUZ,Fazenda Faxinal,Milho,2048.0,2026-03-14 11:10:36,2026-03-14 11:10:42,2026-03-14,11,6455.0,1,0,-26.524976,-52.34164,-26.525,-52.341667,1,valid,,-102.0,critical,poor,1,0,idle,powered_idle,1,,1,,ZEFIRO-0003-0051,"DEV=ZF4G-0003|TS=2026-03-14 11:10:36|LAT=-26.524976|LON=-52.341640|GNSSAGE=2026/03/14 11:09:50|NET=LTE CAT-M1|RSSI=-102|MODEM=ONLINE|MODBUS_REQ=01040000003CF01B,010403FA000111BF|MODBUS_RESP=01040400030002ABCD,0104020000ABCD|PWR=1|RUN=0|BUF=0|ERR=",cobertura_poor,ONLINE,2026/03/14 11:09:50,,data\raw_samples\raw\zefiro\year=2026\month=03\day=14\hour=11\part-00001.jsonl,2
ccd72881-9180-4145-89be-0e35eaefc5be,ZEFIRO,ZF4G-0003,ZEFIRO-0003,ZEFIRO-0003,HiveMQ,ascii,Santa Catarina,ABELARDO LUZ,Fazenda Faxinal,Milho,2048.0,2026-03-14 11:17:22,2026-03-14 11:19:52,2026-03-14,11,150911.0,1,0,-26.525043,-52.341646,-26.525,-52.341667,1,valid,,-81.0,moderate,good,1,0,idle,powered_idle,1,,1,,ZEFIRO-0003-0052,"DEV=ZF4G-0003|TS=2026-03-14 11:17:22|LAT=-26.525043|LON=-52.341646|GNSSAGE=2026/03/14 11:12:30|NET=LTE CAT-M1|RSSI=-81|MODEM=ONLINE|MODBUS_REQ=01040000003CF01B,010403FA000111BF|MODBUS_RESP=01040400000002ABCD,0104020000ABCD|PWR=1|RUN=0|BUF=0|ERR=",atrasado,ONLINE,2026/03/14 11:12:30,,data\raw_samples\raw\zefiro\year=2026\month=03\day=14\hour=11\part-00001.jsonl,3
33c0bcc0-4a79-4bae-90b6-ddab0a4a2c04,ZEFIRO,ZF4G-0003,ZEFIRO-0003,ZEFIRO-0003,HiveMQ,ascii,Santa Catarina,ABELARDO LUZ,Fazenda Faxinal,Milho,2048.0,2026-03-14 11:22:43,2026-03-14 11:35:39,2026-03-14,11,776777.0,1,1,-26.525032,-52.341676,-26.525,-52.341667,1,valid,,-81.0,moderate,good,1,0,idle,metal_shed_idle,1,,0,delayed_send;modem_retry,ZEFIRO-0003-0053,"DEV=ZF4G-0003|TS=2026-03-14 11:22:43|LAT=-26.525032|LON=-52.341676|GNSSAGE=2026/03/14 11:22:27|NET=LTE CAT-M1|RSSI=-81|MODEM=RETRY|MODBUS_REQ=01040000003CF01B,010403FA000111BF|MODBUS_RESP=01040400030002ABCD,0104020000ABCD|PWR=1|RUN=0|BUF=1|ERR=DELAYED_SEND",buffer/reenvio;barracao_metalico,RETRY,2026/03/14 11:22:27,DELAYED_SEND,data\raw_samples\raw\zefiro\year=2026\month=03\day=14\hour=11\part-00001.jsonl,4
1296f662-c0c0-4106-be96-7904c739da51,ZEFIRO,ZF4G-0003,ZEFIRO-0003,ZEFIRO-0003,HiveMQ,ascii,Santa Catarina,ABELARDO LUZ,Fazenda Faxinal,Milho,2048.0,2026-03-14 11:28:43,2026-03-14 11:28:44,2026-03-14,11,1906.0,0,0,-26.524975,-52.341648,-26.525,-52.341667,1,valid,,-84.0,moderate,good,1,0,idle,powered_idle,1,,1,,ZEFIRO-0003-0054,"DEV=ZF4G-0003|TS=2026-03-14 11:28:43|LAT=-26.524975|LON=-52.341648|GNSSAGE=2026/03/14 11:27:19|NET=LTE CAT-M1|RSSI=-84|MODEM=ONLINE|MODBUS_REQ=01040000003CF01B,010403FA000111BF|MODBUS_RESP=01040400090002ABCD,0104020000ABCD|PWR=1|RUN=0|BUF=0|ERR=",,ONLINE,2026/03/14 11:27:19,,data\raw_samples\raw\zefiro\year=2026\month=03\day=14\hour=11\part-00001.jsonl,5
537ab52e-2242-497c-a87c-909349a88152,ZEFIRO,ZF4G-0003,ZEFIRO-0003,ZEFIRO-0003,HiveMQ,ascii,Santa Catarina,ABELARDO LUZ,Fazenda Faxinal,Milho,2048.0,2026-03-14 11:34:43,2026-03-14 11:34:49,2026-03-14,11,6803.0,1,0,-26.524673,-52.341539,-26.525,-52.341667,1,valid,,-78.0,good,good,1,1,operating,operating_nominal,1,,1,,ZEFIRO-0003-0055,"DEV=ZF4G-0003|TS=2026-03-14 11:34:43|LAT=-26.524673|LON=-52.341539|GNSSAGE=2026/03/14 11:33:14|NET=LTE CAT-M1|RSSI=-78|MODEM=ONLINE|MODBUS_REQ=01040000003CF01B,010403FA000111BF|MODBUS_RESP=01040400090002ABCD,0104020001ABCD|PWR=1|RUN=1|BUF=0|ERR=",,ONLINE,2026/03/14 11:33:14,,data\raw_samples\raw\zefiro\year=2026\month=03\day=14\hour=11\part-00001.jsonl,6
c15dda49-2d13-4b00-807d-cbfceef34797,ZEFIRO,ZF4G-0003,ZEFIRO-0003,ZEFIRO-0003,HiveMQ,ascii,Santa Catarina,ABELARDO LUZ,Fazenda Faxinal,Milho,2048.0,2026-03-14 11:38:06,2026-03-14 11:38:11,2026-03-14,11,5765.0,1,0,-26.524754,-52.341696,-26.525,-52.341667,1,valid,,-90.0,moderate,moderate,1,1,operating,operating_nominal,1,,0,empty_modbus_response,ZEFIRO-0003-0056,"DEV=ZF4G-0003|TS=2026-03-14 11:38:06|LAT=-26.524754|LON=-52.341696|GNSSAGE=2026/03/14 11:34:42|NET=LTE CAT-M1|RSSI=-90|MODEM=ONLINE|MODBUS_REQ=01040000003CF01B,010403FA000111BF|MODBUS_RESP=01040400090002ABCD,|PWR=1|RUN=1|BUF=0|ERR=MB_EMPTY_RESP",,ONLINE,2026/03/14 11:34:42,MB_EMPTY_RESP,data\raw_samples\raw\zefiro\year=2026\month=03\day=14\hour=11\part-00001.jsonl,7
95a670e1-1b17-4e39-80d7-ae6a8b7bcb44,ZEFIRO,ZF4G-0003,ZEFIRO-0003,ZEFIRO-0003,HiveMQ,ascii,Santa Catarina,ABELARDO LUZ,Fazenda Faxinal,Milho,2048.0,2026-03-14 11:43:38,2026-03-14 11:43:44,2026-03-14,11,6836.0,1,0,-26.525122,-52.341823,-26.525,-52.341667,1,valid,,-78.0,good,moderate,1,1,operating,operating_nominal,1,,1,,ZEFIRO-0003-0057,"DEV=ZF4G-0003|TS=2026-03-14 11:43:38|LAT=-26.525122|LON=-52.341823|GNSSAGE=2026/03/14 11:41:05|NET=LTE CAT-M1|RSSI=-78|MODEM=ONLINE|MODBUS_REQ=01040000003CF01B,010403FA000111BF|MODBUS_RESP=01040400030002ABCD,0104020001ABCD|PWR=1|RUN=1|BUF=0|ERR=",,ONLINE,2026/03/14 11:41:05,,data\raw_samples\raw\zefiro\year=2026\month=03\day=14\hour=11\part-00001.jsonl,8
e20c5a8e-495e-4018-9918-7b541e84846a,ZEFIRO,ZF4G-0003,ZEFIRO-0003,ZEFIRO-0003,HiveMQ,ascii,Santa Catarina,ABELARDO LUZ,Fazenda Faxinal,Milho,2048.0,2026-03-14 11:47:28,2026-03-14 11:47:31,2026-03-14,11,3625.0,0,0,-26.524873,-52.341512,-26.525,-52.341667,1,valid,,-95.0,poor,poor,1,1,operating,operating_poor_coverage,1,,1,,ZEFIRO-0003-0058,"DEV=ZF4G-0003|TS=2026-03-14 11:47:28|LAT=-26.524873|LON=-52.341512|GNSSAGE=2026/03/14 11:43:53|NET=LTE CAT-M1|RSSI=-95|MODEM=ONLINE|MODBUS_REQ=01040000003CF01B,010403FA000111BF|MODBUS_RESP=01040400060002ABCD,0104020001ABCD|PWR=1|RUN=1|BUF=0|ERR=",cobertura_poor,ONLINE,2026/03/14 11:43:53,,data\raw_samples\raw\zefiro\year=2026\month=03\day=14\hour=11\part-00001.jsonl,9
15ca578d-2468-45cf-b615-433d6fb71dd7,ZEFIRO,ZF4G-0003,ZEFIRO-0003,ZEFIRO-0003,HiveMQ,ascii,Santa Catarina,ABELARDO LUZ,Fazenda Faxinal,Milho,2048.0,2026-03-14 11:50:22,2026-03-14 11:50:30,2026-03-14,11,8425.0,1,0,-26.524801,-52.341382,-26.525,-52.341667,1,valid,,-74.0,good,moderate,1,1,operating,operating_nominal,1,,1,,ZEFIRO-0003-0059,"DEV=ZF4G-0003|TS=2026-03-14 11:50:22|LAT=-26.524801|LON=-52.341382|GNSSAGE=2026/03/14 11:48:54|NET=LTE CAT-M1|RSSI=-74|MODEM=ONLINE|MODBUS_REQ=01040000003CF01B,010403FA000111BF|MODBUS_RESP=01040400080002ABCD,0104020001ABCD|PWR=1|RUN=1|BUF=0|ERR=",,ONLINE,2026/03/14 11:48:54,,data\raw_samples\raw\zefiro\year=2026\month=03\day=14\hour=11\part-00001.jsonl,10
edcc3fc2-021a-4a90-923d-9c44badcafc6,ZEFIRO,ZF4G-0003,ZEFIRO-0003,ZEFIRO-0003,HiveMQ,ascii,Santa Catarina,ABELARDO LUZ,Fazenda Faxinal,Milho,2048.0,2026-03-14 11:55:12,2026-03-14 11:55:20,2026-03-14,11,8638.0,1,0,-26.525115,-52.341954,-26.525,-52.341667,1,valid,,-82.0,moderate,good,1,1,operating,operating_nominal,1,,1,,ZEFIRO-0003-0060,"DEV=ZF4G-0003|TS=2026-03-14 11:55:12|LAT=-26.525115|LON=-52.341954|GNSSAGE=2026/03/14 11:52:34|NET=LTE CAT-M1|RSSI=-82|MODEM=ONLINE|MODBUS_REQ=01040000003CF01B,010403FA000111BF|MODBUS_RESP=01040400060002ABCD,0104020001ABCD|PWR=1|RUN=1|BUF=0|ERR=",,ONLINE,2026/03/14 11:52:34,,data\raw_samples\raw\zefiro\year=2026\month=03\day=14\hour=11\part-00001.jsonl,11
c4565c8f-56a9-4316-9ee7-6cca3e45161f,ZEFIRO,ZF4G-0003,ZEFIRO-0003,ZEFIRO-0003,HiveMQ,ascii,Santa Catarina,ABELARDO LUZ,Fazenda Faxinal,Milho,2048.0,2026-03-14 11:59:36,2026-03-14 11:59:44,2026-03-14,11,8606.0,1,0,-26.524689,-52.341967,-26.525,-52.341667,1,valid,,-87.0,moderate,good,1,1,operating,operating_nominal,1,,1,,ZEFIRO-0003-0061,"DEV=ZF4G-0003|TS=2026-03-14 11:59:36|LAT=-26.524689|LON=-52.341967|GNSSAGE=2026/03/14 11:56:20|NET=LTE CAT-M1|RSSI=-87|MODEM=ONLINE|MODBUS_REQ=01040000003CF01B,010403FA000111BF|MODBUS_RESP=01040400080002ABCD,0104020001ABCD|PWR=1|RUN=1|BUF=0|ERR=",,ONLINE,2026/03/14 11:56:20,,data\raw_samples\raw\zefiro\year=2026\month=03\day=14\hour=11\part-00001.jsonl,12
10c19c35-44d3-466d-a9a0-33b287295678,ZEFIRO,ZF4G-0003,ZEFIRO-0003,ZEFIRO-0003,HiveMQ,ascii,Santa Catarina,ABELARDO LUZ,Fazenda Faxinal,Milho,2048.0,2026-03-14 12:02:49,2026-03-14 12:25:06,2026-03-14,12,7362.0,1,0,,,-26.525,-52.341667,0,lost,,-96.0,poor,poor,1,0,idle,metal_shed_idle,1,,0,gps_lost,ZEFIRO-0003-0062,"DEV=ZF4G-0003|TS=2026-03-14 12:02:49|LAT=|LON=|GNSSAGE=2026/03/14 11:59:44|NET=LTE CAT-M1|RSSI=-96|MODEM=ONLINE|MODBUS_REQ=01040000003CF01B,010403FA000111BF|MODBUS_RESP=01040400010002ABCD,0104020000ABCD|PWR=1|RUN=0|BUF=0|ERR=GNSS_LOST",gps_invalido_ou_perdido;cobertura_poor;barracao_metalico,ONLINE,2026/03/14 11:59:44,GNSS_LOST,data\raw_samples\raw\zefiro\year=2026\month=03\day=14\hour=12\part-00001.jsonl,1
47b3e989-8ac8-431b-8b12-5d3caaa9ef28,ZEFIRO,ZF4G-0003,ZEFIRO-0003,ZEFIRO-0003,HiveMQ,ascii,Santa Catarina,ABELARDO LUZ,Fazenda Faxinal,Milho,2048.0,2026-03-14 12:15:00,2026-03-14 12:16:00,2026-03-14,12,60808.0,1,0,-26.524977,-52.341622,-26.525,-52.341667,1,valid,,-83.0,moderate,good,1,0,idle,powered_idle,1,,1,,ZEFIRO-0003-0063,"DEV=ZF4G-0003|TS=2026-03-14 12:15:00|LAT=-26.524977|LON=-52.341622|GNSSAGE=2026/03/14 12:14:50|NET=LTE CAT-M1|RSSI=-83|MODEM=ONLINE|MODBUS_REQ=01040000003CF01B,010403FA000111BF|MODBUS_RESP=01040400000002ABCD,0104020000ABCD|PWR=1|RUN=0|BUF=0|ERR=",atrasado,ONLINE,2026/03/14 12:14:50,,data\raw_samples\raw\zefiro\year=2026\month=03\day=14\hour=12\part-00001.jsonl,2
be47a60d-a174-4429-b6b1-18ecd92a730d,ZEFIRO,ZF4G-0003,ZEFIRO-0003,ZEFIRO-0003,HiveMQ,ascii,Santa Catarina,ABELARDO LUZ,Fazenda Faxinal,Milho,2048.0,2026-03-14 12:21:15,2026-03-14 12:21:21,2026-03-14,12,6385.0,1,0,-26.524773,-52.341808,-26.525,-52.341667,1,valid,,-87.0,moderate,moderate,1,1,operating,operating_nominal,1,,1,,ZEFIRO-0003-0064,"DEV=ZF4G-0003|TS=2026-03-14 12:21:15|LAT=-26.524773|LON=-52.341808|GNSSAGE=2026/03/14 12:16:46|NET=LTE CAT-M1|RSSI=-87|MODEM=ONLINE|MODBUS_REQ=01040000003CF01B,010403FA000111BF|MODBUS_RESP=01040400050002ABCD,0104020001ABCD|PWR=1|RUN=1|BUF=0|ERR=",,ONLINE,2026/03/14 12:16:46,,data\raw_samples\raw\zefiro\year=2026\month=03\day=14\hour=12\part-00001.jsonl,3
602ed0e4-efbc-4f42-b95c-ad23b4311468,ZEFIRO,ZF4G-0003,ZEFIRO-0003,ZEFIRO-0003,HiveMQ,ascii,Santa Catarina,ABELARDO LUZ,Fazenda Faxinal,Milho,2048.0,2026-03-14 12:25:04,2026-03-14 12:02:56,2026-03-14,12,2574.0,0,0,-26.524782,-52.342004,-26.525,-52.341667,1,valid,,-86.0,moderate,good,1,1,operating,operating_nominal,1,,1,,ZEFIRO-0003-0065,"DEV=ZF4G-0003|TS=2026-03-14 12:25:04|LAT=-26.524782|LON=-52.342004|GNSSAGE=2026/03/14 12:23:15|NET=LTE CAT-M1|RSSI=-86|MODEM=ONLINE|MODBUS_REQ=01040000003CF01B,010403FA000111BF|MODBUS_RESP=01040400000002ABCD,0104020001ABCD|PWR=1|RUN=1|BUF=0|ERR=",,ONLINE,2026/03/14 12:23:15,,data\raw_samples\raw\zefiro\year=2026\month=03\day=14\hour=12\part-00001.jsonl,4
54b174b7-7c9c-4b9f-92f6-505ae712ad4c,ZEFIRO,ZF4G-0003,ZEFIRO-0003,ZEFIRO-0003,HiveMQ,ascii,Santa Catarina,ABELARDO LUZ,Fazenda Faxinal,Milho,2048.0,2026-03-14 12:30:50,2026-03-14 12:30:58,2026-03-14,12,8349.0,1,0,-26.525316,-52.341321,-26.525,-52.341667,1,valid,,-72.0,good,good,1,1,operating,operating_nominal,1,,1,,ZEFIRO-0003-0066,"DEV=ZF4G-0003|TS=2026-03-14 12:30:50|LAT=-26.525316|LON=-52.341321|GNSSAGE=2026/03/14 12:30:39|NET=LTE CAT-M1|RSSI=-72|MODEM=ONLINE|MODBUS_REQ=01040000003CF01B,010403FA000111BF|MODBUS_RESP=01040400000002ABCD,0104020001ABCD|PWR=1|RUN=1|BUF=0|ERR=",,ONLINE,2026/03/14 12:30:39,,data\raw_samples\raw\zefiro\year=2026\month=03\day=14\hour=12\part-00001.jsonl,5
7e6d176c-933c-4adf-8a05-3b41350eab91,ZEFIRO,ZF4G-0003,ZEFIRO-0003,ZEFIRO-0003,HiveMQ,ascii,Santa Catarina,ABELARDO LUZ,Fazenda Faxinal,Milho,2048.0,2026-03-14 12:34:59,2026-03-14 12:35:05,2026-03-14,12,6601.0,1,0,-26.525139,-52.341554,-26.525,-52.341667,1,valid,,-72.0,good,good,1,1,operating,operating_nominal,1,,1,,ZEFIRO-0003-0067,"DEV=ZF4G-0003|TS=2026-03-14 12:34:59|LAT=-26.525139|LON=-52.341554|GNSSAGE=2026/03/14 12:33:48|NET=LTE CAT-M1|RSSI=-72|MODEM=ONLINE|MODBUS_REQ=01040000003CF01B,010403FA000111BF|MODBUS_RESP=01040400060002ABCD,0104020001ABCD|PWR=1|RUN=1|BUF=0|ERR=",,ONLINE,2026/03/14 12:33:48,,data\raw_samples\raw\zefiro\year=2026\month=03\day=14\hour=12\part-00001.jsonl,6
